33.347238063812256,45.03693985939026,51.25978994369507,57.95964193344116,64.02879095077515,72.18830513954163,81.87320590019226,81.87351703643799,93.15539598464966,102.58658194541931,111.21737098693848,117.88068795204163,123.97270083427429,124.48381900787354,136.77343606948853,136.77350497245789,150.85571694374084,151.36563181877136,162.15514588356018,172.48193287849426,180.099534034729,188.3590588569641,196.2469720840454,197.7856879234314,208.50070810317993,210.58510518074036,226.35320496559143,226.3534450531006,226.35347390174866,239.6658318042755,254.42340803146362,259.99322390556335,259.9932551383972,272.69989705085754,280.78548192977905,289.533567905426,301.24284315109253,312.58976197242737,356.11503195762634,368.0694420337677,397.59611797332764,404.39356112480164,415.43619203567505,467.03919100761414,476.97711396217346,490.01448011398315,500.99530696868896,504.0547938346863,515.5993518829346,524.537789106369,532.2083239555359,541.5440900325775,549.4567520618439,560.3987481594086,566.5808570384979,576.973799943924,598.9644358158112,610.8026740550995,623.3918290138245,643.2216398715973,663.5321710109711,692.8014919757843,714.650750875473,726.4183919429779,751.2172989845276,768.6376729011536,782.5226669311523,797.3965680599213,809.6832480430603,822.0707828998566,844.7488989830017,856.2286970615387,867.6780698299408,875.5628981590271,884.2986028194427,892.5226328372955,900.6678478717804,915.9213891029358,922.044597864151,922.0446791648865,942.0603380203247,948.2736728191376,954.4702310562134,962.7153170108795,969.0319709777832,985.7702419757843,991.4916100502014,1002.8306300640106,1004.8531758785248,1025.644935131073,1026.1504108905792,1036.964733839035,1047.9462790489197,1054.1396238803864,1064.3072140216827,1078.0351951122284,1087.8715507984161,1094.5421290397644,1104.4063920974731,1112.6970059871674,1118.9602780342102,1129.9472949504852,1136.2060661315918,1146.5122909545898,1158.2791788578033,1169.0457201004028,1180.895870923996,time,0,1,2,3,4,5
80,942.0603380203247,-4.0,-51.0,-13.0,-4.0,5.0,5.0
81,948.2736728191376,-4.0,-51.0,-13.0,-4.0,-13.0,5.0
82,954.4702310562134,-4.0,-51.0,-13.0,-4.0,-13.0,-4.0
83,962.7153170108795,-31.0,-51.0,-13.0,-4.0,-13.0,-4.0
84,969.0319709777832,-31.0,-51.0,-13.0,-4.0,5.0,-4.0
85,985.7702419757843,-31.0,-51.0,-13.0,-44.0,5.0,-4.0
86,991.4916100502014,-6.0,-51.0,-13.0,-44.0,5.0,-4.0
87,1002.8306300640106,-6.0,-51.0,-13.0,-44.0,5.0,-22.0
88,1004.8531758785248,-13.0,-51.0,-13.0,-44.0,5.0,-22.0
89,1025.644935131073,-13.0,-51.0,-13.0,-44.0,5.0,-4.0
90,1026.1504108905792,-4.0,-51.0,-13.0,-44.0,5.0,-4.0
91,1036.964733839035,-4.0,-4.0,-13.0,-44.0,5.0,-4.0
92,1047.9462790489197,-4.0,-4.0,-13.0,-44.0,5.0,-4.0
93,1054.1396238803864,-6.0,-4.0,-13.0,-44.0,5.0,-4.0
94,1064.3072140216827,-6.0,-4.0,-13.0,-44.0,5.0,-4.0
95,1078.0351951122284,5.0,-4.0,-13.0,-44.0,5.0,-4.0
96,1087.8715507984161,5.0,-6.0,-13.0,-44.0,5.0,-4.0
97,1094.5421290397644,-24.0,-6.0,-13.0,-44.0,5.0,-4.0
98,1104.4063920974731,-24.0,-22.0,-13.0,-44.0,5.0,-4.0
99,1112.6970059871674,-24.0,-22.0,-13.0,-44.0,5.0,-42.0
100,1118.9602780342102,-33.0,-22.0,-13.0,-44.0,5.0,-42.0
101,1129.9472949504852,-33.0,-22.0,-13.0,-44.0,5.0,-4.0
102,1136.2060661315918,-22.0,-22.0,-13.0,-44.0,5.0,-4.0
103,1146.5122909545898,-22.0,-22.0,-13.0,-44.0,5.0,-4.0
104,1158.2791788578033,-22.0,-22.0,-13.0,-44.0,5.0,-22.0
105,1169.0457201004028,-22.0,-22.0,-13.0,-44.0,5.0,-4.0
106,1180.895870923996,-22.0,-22.0,-13.0,-44.0,5.0,5.0
